Date,Production (kWh),maxtempC,mintempC,sunHour,cloudcover,tempC,FeelsLikeC,humidity,windSpeedKmph,precipMM,weatherDesc
2018-05-05 13:30:00,90.0,20,14,15.0,10,19,19,63,19,0.0,Sunny
2018-05-05 13:45:00,100.0,20,14,15.0,10,19,19,63,19,0.0,Sunny
2018-05-05 14:00:00,80.0,20,14,15.0,8,20,20,65,16,0.0,Sunny
2018-05-05 14:15:00,80.0,20,14,15.0,8,20,20,65,16,0.0,Sunny
2018-05-05 14:30:00,100.0,20,14,15.0,8,20,20,65,16,0.0,Sunny
2018-05-05 14:45:00,80.0,20,14,15.0,8,20,20,65,16,0.0,Sunny
2018-05-05 15:00:00,40.0,20,14,15.0,7,19,19,67,21,0.0,Sunny
2018-05-05 15:15:00,100.0,20,14,15.0,7,19,19,67,21,0.0,Sunny
2018-05-05 15:30:00,40.0,20,14,15.0,7,19,19,67,21,0.0,Sunny
2018-05-05 15:45:00,70.0,20,14,15.0,7,19,19,67,21,0.0,Sunny
2018-05-05 16:00:00,80.0,20,14,15.0,8,19,19,71,20,0.0,Sunny
2018-05-05 16:15:00,40.0,20,14,15.0,8,19,19,71,20,0.0,Sunny
2018-05-05 16:30:00,40.0,20,14,15.0,8,19,19,71,20,0.0,Sunny
2018-05-05 16:45:00,50.0,20,14,15.0,8,19,19,71,20,0.0,Sunny
2018-05-05 17:00:00,20.0,20,14,15.0,9,18,18,75,18,0.0,Sunny
2018-05-05 17:15:00,10.0,20,14,15.0,9,18,18,75,18,0.0,Sunny
2018-05-05 17:30:00,30.0,20,14,15.0,9,18,18,75,18,0.0,Sunny
2018-05-05 17:45:00,10.0,20,14,15.0,9,18,18,75,18,0.0,Sunny
2018-05-05 18:00:00,20.0,20,14,15.0,10,18,18,79,17,0.0,Clear
2018-05-05 18:15:00,0.0,20,14,15.0,10,18,18,79,17,0.0,Clear
2018-05-05 18:30:00,0.0,20,14,15.0,10,18,18,79,17,0.0,Clear
2018-05-05 18:45:00,0.0,20,14,15.0,10,18,18,79,17,0.0,Clear
2018-05-05 19:00:00,0.0,20,14,15.0,12,17,17,79,16,0.0,Clear
2018-05-05 19:15:00,0.0,20,14,15.0,12,17,17,79,16,0.0,Clear
2018-05-05 19:30:00,0.0,20,14,15.0,12,17,17,79,16,0.0,Clear
2018-05-05 19:45:00,0.0,20,14,15.0,12,17,17,79,16,0.0,Clear
2018-05-05 20:00:00,0.0,20,14,15.0,15,17,17,80,14,0.0,Clear
2018-05-05 20:15:00,0.0,20,14,15.0,15,17,17,80,14,0.0,Clear
2018-05-05 20:30:00,0.0,20,14,15.0,15,17,17,80,14,0.0,Clear
2018-05-05 20:45:00,0.0,20,14,15.0,15,17,17,80,14,0.0,Clear
2018-05-05 21:00:00,0.0,20,14,15.0,17,16,16,81,13,0.0,Clear
2018-05-05 21:15:00,0.0,20,14,15.0,17,16,16,81,13,0.0,Clear
2018-05-05 21:30:00,0.0,20,14,15.0,17,16,16,81,13,0.0,Clear
2018-05-05 21:45:00,0.0,20,14,15.0,17,16,16,81,13,0.0,Clear
2018-05-06 04:55:00,0.0,18,15,7.0,51,15,15,85,5,0.0,Partly cloudy
2018-05-06 05:00:00,0.0,18,15,7.0,72,15,15,83,3,0.0,Cloudy
2018-05-06 05:15:00,0.0,18,15,7.0,72,15,15,83,3,0.0,Cloudy
2018-05-06 05:30:00,0.0,18,15,7.0,72,15,15,83,3,0.0,Cloudy
2018-05-06 05:45:00,0.0,18,15,7.0,72,15,15,83,3,0.0,Cloudy
2018-05-06 06:00:00,0.0,18,15,7.0,92,15,16,81,1,0.0,Overcast
2018-05-06 06:15:00,0.0,18,15,7.0,92,15,16,81,1,0.0,Overcast
2018-05-06 06:30:00,0.0,18,15,7.0,92,15,16,81,1,0.0,Overcast
2018-05-06 06:45:00,0.0,18,15,7.0,92,15,16,81,1,0.0,Overcast
2018-05-06 07:00:00,0.0,18,15,7.0,93,16,16,80,1,0.0,Overcast
2018-05-06 07:15:00,0.0,18,15,7.0,93,16,16,80,1,0.0,Overcast
2018-05-06 07:30:00,10.0,18,15,7.0,93,16,16,80,1,0.0,Overcast
2018-05-06 07:45:00,10.0,18,15,7.0,93,16,16,80,1,0.0,Overcast
2018-05-06 08:00:00,10.0,18,15,7.0,93,16,16,79,1,0.0,Overcast
2018-05-06 08:15:00,10.0,18,15,7.0,93,16,16,79,1,0.0,Overcast
2018-05-06 08:30:00,20.0,18,15,7.0,93,16,16,79,1,0.0,Overcast
2018-05-06 08:45:00,20.0,18,15,7.0,93,16,16,79,1,0.0,Overcast
2018-05-06 09:00:00,0.0,18,15,7.0,94,17,17,78,1,0.0,Overcast
2018-05-06 09:15:00,40.0,18,15,7.0,94,17,17,78,1,0.0,Overcast
2018-05-06 09:30:00,20.0,18,15,7.0,94,17,17,78,1,0.0,Overcast
2018-05-06 09:45:00,20.0,18,15,7.0,94,17,17,78,1,0.0,Overcast
2018-05-06 10:00:00,10.0,18,15,7.0,83,17,17,77,2,0.5,Moderate rain at times
2018-05-06 10:15:00,60.0,18,15,7.0,83,17,17,77,2,0.5,Moderate rain at times
2018-05-06 10:30:00,10.0,18,15,7.0,83,17,17,77,2,0.5,Moderate rain at times
2018-05-06 10:45:00,60.0,18,15,7.0,83,17,17,77,2,0.5,Moderate rain at times
2018-05-06 11:00:00,40.0,18,15,7.0,72,17,17,77,2,1.2,Heavy rain at times
2018-05-06 11:15:00,30.0,18,15,7.0,72,17,17,77,2,1.2,Heavy rain at times
2018-05-06 11:30:00,40.0,18,15,7.0,72,17,17,77,2,1.2,Heavy rain at times
2018-05-06 11:45:00,50.0,18,15,7.0,72,17,17,77,2,1.2,Heavy rain at times
2018-05-06 12:00:00,20.0,18,15,7.0,62,17,17,76,3,0.8,Moderate rain at times
2018-05-06 12:15:00,40.0,18,15,7.0,62,17,17,76,3,0.8,Moderate rain at times
2018-05-06 12:30:00,20.0,18,15,7.0,62,17,17,76,3,0.8,Moderate rain at times
2018-05-06 12:45:00,40.0,18,15,7.0,62,17,17,76,3,0.8,Moderate rain at times
2018-05-06 13:00:00,50.0,18,15,7.0,57,18,18,75,3,1.1,Heavy rain at times
2018-05-06 13:15:00,50.0,18,15,7.0,57,18,18,75,3,1.1,Heavy rain at times
2018-05-06 13:30:00,0.0,18,15,7.0,57,18,18,75,3,1.1,Heavy rain at times
2018-05-06 13:45:00,20.0,18,15,7.0,57,18,18,75,3,1.1,Heavy rain at times
2018-05-06 14:00:00,60.0,18,15,7.0,52,18,18,74,3,1.1,Heavy rain at times
2018-05-06 14:15:00,90.0,18,15,7.0,52,18,18,74,3,1.1,Heavy rain at times
2018-05-06 14:45:00,90.0,18,15,7.0,52,18,18,74,3,1.1,Heavy rain at times
2018-05-06 15:00:00,100.0,18,15,7.0,79,18,18,73,4,0.4,Patchy rain possible
2018-05-06 15:15:00,60.0,18,15,7.0,79,18,18,73,4,0.4,Patchy rain possible
2018-05-06 15:30:00,100.0,18,15,7.0,79,18,18,73,4,0.4,Patchy rain possible
2018-05-06 15:45:00,70.0,18,15,7.0,79,18,18,73,4,0.4,Patchy rain possible
2018-05-06 16:00:00,70.0,18,15,7.0,84,18,18,75,3,0.9,Moderate rain at times
2018-05-06 16:15:00,60.0,18,15,7.0,84,18,18,75,3,0.9,Moderate rain at times
2018-05-06 16:30:00,50.0,18,15,7.0,84,18,18,75,3,0.9,Moderate rain at times
2018-05-06 16:45:00,10.0,18,15,7.0,84,18,18,75,3,0.9,Moderate rain at times
2018-05-06 17:00:00,30.0,18,15,7.0,83,18,18,78,2,0.2,Patchy rain possible
2018-05-06 17:15:00,0.0,18,15,7.0,83,18,18,78,2,0.2,Patchy rain possible
2018-05-06 17:30:00,40.0,18,15,7.0,83,18,18,78,2,0.2,Patchy rain possible
2018-05-06 17:45:00,50.0,18,15,7.0,83,18,18,78,2,0.2,Patchy rain possible
2018-05-06 18:00:00,40.0,18,15,7.0,30,18,18,80,1,0.0,Partly cloudy
2018-05-06 18:15:00,40.0,18,15,7.0,30,18,18,80,1,0.0,Partly cloudy
2018-05-06 18:30:00,30.0,18,15,7.0,30,18,18,80,1,0.0,Partly cloudy
2018-05-06 18:45:00,10.0,18,15,7.0,30,18,18,80,1,0.0,Partly cloudy
2018-05-06 19:00:00,0.0,18,15,7.0,27,18,18,81,2,0.0,Partly cloudy
2018-05-06 19:15:00,0.0,18,15,7.0,27,18,18,81,2,0.0,Partly cloudy
2018-05-06 19:30:00,0.0,18,15,7.0,27,18,18,81,2,0.0,Partly cloudy
2018-05-06 19:45:00,0.0,18,15,7.0,27,18,18,81,2,0.0,Partly cloudy
2018-05-06 20:00:00,0.0,18,15,7.0,25,18,18,83,2,0.0,Clear
2018-05-06 20:15:00,0.0,18,15,7.0,25,18,18,83,2,0.0,Clear
2018-05-06 20:30:00,0.0,18,15,7.0,25,18,18,83,2,0.0,Clear
2018-05-06 20:45:00,0.0,18,15,7.0,25,18,18,83,2,0.0,Clear
2018-05-06 21:00:00,0.0,18,15,7.0,22,17,17,84,3,0.0,Clear
2018-05-06 21:15:00,0.0,18,15,7.0,22,17,17,84,3,0.0,Clear
2018-05-06 21:30:00,0.0,18,15,7.0,22,17,17,84,3,0.0,Clear
2018-05-06 21:45:00,0.0,18,15,7.0,22,17,17,84,3,0.0,Clear
2018-05-07 04:55:00,0.0,19,15,6.0,73,16,16,86,6,0.3,Patchy rain possible
2018-05-07 05:00:00,0.0,19,15,6.0,84,16,16,85,8,0.1,Patchy rain possible
2018-05-07 05:15:00,0.0,19,15,6.0,84,16,16,85,8,0.1,Patchy rain possible
2018-05-07 05:30:00,0.0,19,15,6.0,84,16,16,85,8,0.1,Patchy rain possible
2018-05-07 05:45:00,0.0,19,15,6.0,84,16,16,85,8,0.1,Patchy rain possible
2018-05-07 06:00:00,0.0,19,15,6.0,94,16,16,84,9,0.0,Overcast
2018-05-07 06:15:00,0.0,19,15,6.0,94,16,16,84,9,0.0,Overcast
2018-05-07 06:30:00,0.0,19,15,6.0,94,16,16,84,9,0.0,Overcast
2018-05-07 06:45:00,0.0,19,15,6.0,94,16,16,84,9,0.0,Overcast
2018-05-07 07:00:00,10.0,19,15,6.0,96,16,16,82,10,0.0,Overcast
2018-05-07 07:15:00,0.0,19,15,6.0,96,16,16,82,10,0.0,Overcast
2018-05-07 07:45:00,20.0,19,15,6.0,96,16,16,82,10,0.0,Overcast
2018-05-07 08:00:00,0.0,19,15,6.0,98,17,17,80,11,0.0,Overcast
2018-05-07 08:15:00,0.0,19,15,6.0,98,17,17,80,11,0.0,Overcast
2018-05-07 08:30:00,0.0,19,15,6.0,98,17,17,80,11,0.0,Overcast
2018-05-07 08:45:00,20.0,19,15,6.0,98,17,17,80,11,0.0,Overcast
2018-05-07 09:00:00,10.0,19,15,6.0,100,17,17,77,12,0.0,Overcast
2018-05-07 09:15:00,50.0,19,15,6.0,100,17,17,77,12,0.0,Overcast
2018-05-07 09:30:00,10.0,19,15,6.0,100,17,17,77,12,0.0,Overcast
2018-05-07 09:45:00,50.0,19,15,6.0,100,17,17,77,12,0.0,Overcast
2018-05-07 10:00:00,20.0,19,15,6.0,100,18,18,79,10,0.4,Patchy rain possible
2018-05-07 10:15:00,30.0,19,15,6.0,100,18,18,79,10,0.4,Patchy rain possible
2018-05-07 10:30:00,30.0,19,15,6.0,100,18,18,79,10,0.4,Patchy rain possible
2018-05-07 10:45:00,40.0,19,15,6.0,100,18,18,79,10,0.4,Patchy rain possible
2018-05-07 11:00:00,0.0,19,15,6.0,100,18,18,80,8,0.3,Patchy rain possible
2018-05-07 11:15:00,0.0,19,15,6.0,100,18,18,80,8,0.3,Patchy rain possible
2018-05-07 11:30:00,0.0,19,15,6.0,100,18,18,80,8,0.3,Patchy rain possible
2018-05-07 11:45:00,20.0,19,15,6.0,100,18,18,80,8,0.3,Patchy rain possible
2018-05-07 12:00:00,30.0,19,15,6.0,100,18,18,82,6,0.4,Patchy rain possible
2018-05-07 12:15:00,30.0,19,15,6.0,100,18,18,82,6,0.4,Patchy rain possible
2018-05-07 12:30:00,30.0,19,15,6.0,100,18,18,82,6,0.4,Patchy rain possible
2018-05-07 12:45:00,90.0,19,15,6.0,100,18,18,82,6,0.4,Patchy rain possible
2018-05-07 13:00:00,60.0,19,15,6.0,89,18,18,81,7,0.3,Patchy rain possible
2018-05-07 13:15:00,50.0,19,15,6.0,89,18,18,81,7,0.3,Patchy rain possible
2018-05-07 13:30:00,70.0,19,15,6.0,89,18,18,81,7,0.3,Patchy rain possible
2018-05-07 13:45:00,60.0,19,15,6.0,89,18,18,81,7,0.3,Patchy rain possible
2018-05-07 14:00:00,30.0,19,15,6.0,78,19,19,80,9,0.2,Patchy rain possible
2018-05-07 14:15:00,10.0,19,15,6.0,78,19,19,80,9,0.2,Patchy rain possible
2018-05-07 14:30:00,40.0,19,15,6.0,78,19,19,80,9,0.2,Patchy rain possible
2018-05-07 14:45:00,20.0,19,15,6.0,78,19,19,80,9,0.2,Patchy rain possible
2018-05-07 15:00:00,30.0,19,15,6.0,66,18,18,80,10,0.1,Patchy rain possible
2018-05-07 15:15:00,70.0,19,15,6.0,66,18,18,80,10,0.1,Patchy rain possible
2018-05-07 15:30:00,120.0,19,15,6.0,66,18,18,80,10,0.1,Patchy rain possible
2018-05-07 15:45:00,130.0,19,15,6.0,66,18,18,80,10,0.1,Patchy rain possible
2018-05-07 16:00:00,30.0,19,15,6.0,68,18,18,83,10,0.1,Patchy rain possible
2018-05-07 16:15:00,10.0,19,15,6.0,68,18,18,83,10,0.1,Patchy rain possible
2018-05-07 16:30:00,10.0,19,15,6.0,68,18,18,83,10,0.1,Patchy rain possible
2018-05-07 16:45:00,10.0,19,15,6.0,68,18,18,83,10,0.1,Patchy rain possible
2018-05-07 17:00:00,20.0,19,15,6.0,69,18,18,86,11,0.3,Patchy rain possible
2018-05-07 17:15:00,0.0,19,15,6.0,69,18,18,86,11,0.3,Patchy rain possible
2018-05-07 17:30:00,40.0,19,15,6.0,69,18,18,86,11,0.3,Patchy rain possible
2018-05-07 17:45:00,30.0,19,15,6.0,69,18,18,86,11,0.3,Patchy rain possible
2018-05-07 18:00:00,40.0,19,15,6.0,70,17,17,89,11,0.0,Cloudy
2018-05-07 18:15:00,40.0,19,15,6.0,70,17,17,89,11,0.0,Cloudy
2018-05-07 18:30:00,50.0,19,15,6.0,70,17,17,89,11,0.0,Cloudy
2018-05-07 18:45:00,10.0,19,15,6.0,70,17,17,89,11,0.0,Cloudy
2018-05-07 19:00:00,30.0,19,15,6.0,68,17,17,90,9,0.0,Cloudy
2018-05-07 19:15:00,0.0,19,15,6.0,68,17,17,90,9,0.0,Cloudy
2018-05-07 19:30:00,0.0,19,15,6.0,68,17,17,90,9,0.0,Cloudy
2018-05-07 19:45:00,0.0,19,15,6.0,68,17,17,90,9,0.0,Cloudy
2018-05-07 20:00:00,0.0,19,15,6.0,66,17,17,90,7,0.0,Cloudy
2018-05-07 20:15:00,0.0,19,15,6.0,66,17,17,90,7,0.0,Cloudy
2018-05-07 20:30:00,0.0,19,15,6.0,66,17,17,90,7,0.0,Cloudy
2018-05-07 20:45:00,0.0,19,15,6.0,66,17,17,90,7,0.0,Cloudy
2018-05-07 21:00:00,0.0,19,15,6.0,64,17,17,91,10,0.2,Patchy rain possible
2018-05-07 21:15:00,0.0,19,15,6.0,64,17,17,91,10,0.2,Patchy rain possible
2018-05-07 21:30:00,0.0,19,15,6.0,64,17,17,91,10,0.2,Patchy rain possible
2018-05-07 21:45:00,0.0,19,15,6.0,64,17,17,91,10,0.2,Patchy rain possible
2018-05-08 04:55:00,0.0,19,16,6.0,68,16,16,85,11,0.0,Cloudy
2018-05-08 05:00:00,0.0,19,16,6.0,84,17,17,84,12,0.8,Moderate rain at times
2018-05-08 05:15:00,0.0,19,16,6.0,84,17,17,84,12,0.8,Moderate rain at times
2018-05-08 05:30:00,0.0,19,16,6.0,84,17,17,84,12,0.8,Moderate rain at times
2018-05-08 05:45:00,0.0,19,16,6.0,84,17,17,84,12,0.8,Moderate rain at times
2018-05-08 06:00:00,0.0,19,16,6.0,100,17,17,83,16,2.2,Moderate or heavy rain shower
2018-05-08 06:15:00,0.0,19,16,6.0,100,17,17,83,16,2.2,Moderate or heavy rain shower
2018-05-08 06:30:00,0.0,19,16,6.0,100,17,17,83,16,2.2,Moderate or heavy rain shower
2018-05-08 06:45:00,0.0,19,16,6.0,100,17,17,83,16,2.2,Moderate or heavy rain shower
2018-05-08 07:00:00,0.0,19,16,6.0,100,17,17,83,16,3.2,Moderate or heavy rain shower
2018-05-08 07:15:00,0.0,19,16,6.0,100,17,17,83,16,3.2,Moderate or heavy rain shower
2018-05-08 07:30:00,0.0,19,16,6.0,100,17,17,83,16,3.2,Moderate or heavy rain shower
2018-05-08 07:45:00,0.0,19,16,6.0,100,17,17,83,16,3.2,Moderate or heavy rain shower
2018-05-08 08:00:00,20.0,19,16,6.0,100,17,17,83,16,3.4,Moderate or heavy rain shower
2018-05-08 10:45:00,70.0,19,16,6.0,100,18,18,82,16,0.4,Patchy rain possible
2018-05-08 10:50:00,99.0,19,16,6.0,100,18,18,82,16,0.4,Patchy rain possible
2018-05-08 11:00:00,170.0,19,16,6.0,99,18,18,80,15,0.4,Patchy rain possible
2018-05-08 11:05:00,120.0,19,16,6.0,99,18,18,80,15,0.4,Patchy rain possible
2018-05-08 11:15:00,40.0,19,16,6.0,99,18,18,80,15,0.4,Patchy rain possible
2018-05-08 11:20:00,130.0,19,16,6.0,99,18,18,80,15,0.4,Patchy rain possible
2018-05-08 11:30:00,30.0,19,16,6.0,99,18,18,80,15,0.4,Patchy rain possible
2018-05-08 11:35:00,140.0,19,16,6.0,99,18,18,80,15,0.4,Patchy rain possible
2018-05-08 11:45:00,60.0,19,16,6.0,99,18,18,80,15,0.4,Patchy rain possible
2018-05-08 11:50:00,160.0,19,16,6.0,99,18,18,80,15,0.4,Patchy rain possible
2018-05-08 12:00:00,60.0,19,16,6.0,99,18,18,79,13,0.3,Patchy rain possible
2018-05-08 12:05:00,130.0,19,16,6.0,99,18,18,79,13,0.3,Patchy rain possible
2018-05-08 12:15:00,40.0,19,16,6.0,99,18,18,79,13,0.3,Patchy rain possible
2018-05-08 12:20:00,130.0,19,16,6.0,99,18,18,79,13,0.3,Patchy rain possible
2018-05-08 12:30:00,40.0,19,16,6.0,99,18,18,79,13,0.3,Patchy rain possible
2018-05-08 12:35:00,120.0,19,16,6.0,99,18,18,79,13,0.3,Patchy rain possible
2018-05-08 12:45:00,30.0,19,16,6.0,99,18,18,79,13,0.3,Patchy rain possible
2018-05-08 12:50:00,50.0,19,16,6.0,99,18,18,79,13,0.3,Patchy rain possible
2018-05-08 13:00:00,20.0,19,16,6.0,88,19,19,77,9,0.3,Patchy rain possible
2018-05-08 13:05:00,110.0,19,16,6.0,88,19,19,77,9,0.3,Patchy rain possible
2018-05-08 13:15:00,40.0,19,16,6.0,88,19,19,77,9,0.3,Patchy rain possible
2018-05-08 13:20:00,180.0,19,16,6.0,88,19,19,77,9,0.3,Patchy rain possible
2018-05-08 13:30:00,40.0,19,16,6.0,88,19,19,77,9,0.3,Patchy rain possible
2018-05-08 13:35:00,120.0,19,16,6.0,88,19,19,77,9,0.3,Patchy rain possible
2018-05-08 13:45:00,30.0,19,16,6.0,88,19,19,77,9,0.3,Patchy rain possible
2018-05-08 13:50:00,60.0,19,16,6.0,88,19,19,77,9,0.3,Patchy rain possible
2018-05-08 14:00:00,40.0,19,16,6.0,77,19,19,76,11,0.2,Patchy rain possible
2018-05-08 14:05:00,160.0,19,16,6.0,77,19,19,76,11,0.2,Patchy rain possible
2018-05-08 14:15:00,50.0,19,16,6.0,77,19,19,76,11,0.2,Patchy rain possible
2018-05-08 14:20:00,100.0,19,16,6.0,77,19,19,76,11,0.2,Patchy rain possible
2018-05-08 14:30:00,20.0,19,16,6.0,77,19,19,76,11,0.2,Patchy rain possible
2018-05-08 14:35:00,120.0,19,16,6.0,77,19,19,76,11,0.2,Patchy rain possible
2018-05-08 14:45:00,30.0,19,16,6.0,77,19,19,76,11,0.2,Patchy rain possible
2018-05-08 14:50:00,100.0,19,16,6.0,77,19,19,76,11,0.2,Patchy rain possible
2018-05-08 15:00:00,40.0,19,16,6.0,65,19,19,74,12,0.0,Cloudy
2018-05-08 15:05:00,110.0,19,16,6.0,65,19,19,74,12,0.0,Cloudy
2018-05-08 15:15:00,50.0,19,16,6.0,65,19,19,74,12,0.0,Cloudy
2018-05-08 15:20:00,160.0,19,16,6.0,65,19,19,74,12,0.0,Cloudy
2018-05-08 15:30:00,50.0,19,16,6.0,65,19,19,74,12,0.0,Cloudy
2018-05-08 15:35:00,130.0,19,16,6.0,65,19,19,74,12,0.0,Cloudy
2018-05-08 15:45:00,10.0,19,16,6.0,65,19,19,74,12,0.0,Cloudy
2018-05-08 15:50:00,60.0,19,16,6.0,65,19,19,74,12,0.0,Cloudy
2018-05-08 16:00:00,30.0,19,16,6.0,61,18,18,77,11,0.0,Cloudy
2018-05-08 16:05:00,70.0,19,16,6.0,61,18,18,77,11,0.0,Cloudy
2018-05-08 16:15:00,30.0,19,16,6.0,61,18,18,77,11,0.0,Cloudy
2018-05-08 16:20:00,90.0,19,16,6.0,61,18,18,77,11,0.0,Cloudy
2018-05-08 16:30:00,30.0,19,16,6.0,61,18,18,77,11,0.0,Cloudy
2018-05-08 16:35:00,70.0,19,16,6.0,61,18,18,77,11,0.0,Cloudy
2018-05-08 16:45:00,20.0,19,16,6.0,61,18,18,77,11,0.0,Cloudy
2018-05-08 16:50:00,50.0,19,16,6.0,61,18,18,77,11,0.0,Cloudy
2018-05-08 17:00:00,20.0,19,16,6.0,58,18,18,79,10,0.0,Partly cloudy
2018-05-08 17:05:00,20.0,19,16,6.0,58,18,18,79,10,0.0,Partly cloudy
2018-05-08 17:15:00,10.0,19,16,6.0,58,18,18,79,10,0.0,Partly cloudy
2018-05-08 17:20:00,30.0,19,16,6.0,58,18,18,79,10,0.0,Partly cloudy
2018-05-08 17:30:00,0.0,19,16,6.0,58,18,18,79,10,0.0,Partly cloudy
2018-05-08 17:35:00,10.0,19,16,6.0,58,18,18,79,10,0.0,Partly cloudy
2018-05-08 17:45:00,0.0,19,16,6.0,58,18,18,79,10,0.0,Partly cloudy
2018-05-08 17:50:00,30.0,19,16,6.0,58,18,18,79,10,0.0,Partly cloudy
2018-05-08 18:00:00,0.0,19,16,6.0,54,18,18,82,9,0.2,Patchy rain possible
2018-05-08 18:05:00,10.0,19,16,6.0,54,18,18,82,9,0.2,Patchy rain possible
2018-05-08 18:15:00,0.0,19,16,6.0,54,18,18,82,9,0.2,Patchy rain possible
2018-05-08 18:20:00,20.0,19,16,6.0,54,18,18,82,9,0.2,Patchy rain possible
2018-05-08 18:30:00,0.0,19,16,6.0,54,18,18,82,9,0.2,Patchy rain possible
2018-05-08 18:35:00,10.0,19,16,6.0,54,18,18,82,9,0.2,Patchy rain possible
2018-05-08 18:45:00,0.0,19,16,6.0,54,18,18,82,9,0.2,Patchy rain possible
2018-05-08 18:50:00,0.0,19,16,6.0,54,18,18,82,9,0.2,Patchy rain possible
2018-05-08 19:00:00,0.0,19,16,6.0,53,18,18,82,10,0.3,Patchy rain possible
2018-05-08 19:05:00,0.0,19,16,6.0,53,18,18,82,10,0.3,Patchy rain possible
2018-05-08 19:15:00,10.0,19,16,6.0,53,18,18,82,10,0.3,Patchy rain possible
2018-05-08 19:20:00,0.0,19,16,6.0,53,18,18,82,10,0.3,Patchy rain possible
2018-05-08 19:30:00,10.0,19,16,6.0,53,18,18,82,10,0.3,Patchy rain possible
2018-05-08 19:35:00,0.0,19,16,6.0,53,18,18,82,10,0.3,Patchy rain possible
2018-05-08 19:45:00,0.0,19,16,6.0,53,18,18,82,10,0.3,Patchy rain possible
2018-05-08 19:50:00,10.0,19,16,6.0,53,18,18,82,10,0.3,Patchy rain possible
2018-05-08 20:00:00,0.0,19,16,6.0,52,18,18,81,10,0.1,Patchy rain possible
2018-05-08 20:05:00,0.0,19,16,6.0,52,18,18,81,10,0.1,Patchy rain possible
2018-05-08 20:15:00,0.0,19,16,6.0,52,18,18,81,10,0.1,Patchy rain possible
2018-05-08 20:20:00,0.0,19,16,6.0,52,18,18,81,10,0.1,Patchy rain possible
2018-05-08 20:30:00,0.0,19,16,6.0,52,18,18,81,10,0.1,Patchy rain possible
2018-05-08 20:35:00,0.0,19,16,6.0,52,18,18,81,10,0.1,Patchy rain possible
2018-05-08 20:45:00,0.0,19,16,6.0,52,18,18,81,10,0.1,Patchy rain possible
2018-05-08 20:50:00,0.0,19,16,6.0,52,18,18,81,10,0.1,Patchy rain possible
2018-05-08 21:00:00,0.0,19,16,6.0,51,18,18,81,10,0.0,Partly cloudy
2018-05-08 21:05:00,0.0,19,16,6.0,51,18,18,81,10,0.0,Partly cloudy
2018-05-08 21:15:00,0.0,19,16,6.0,51,18,18,81,10,0.0,Partly cloudy
2018-05-08 21:20:00,0.0,19,16,6.0,51,18,18,81,10,0.0,Partly cloudy
2018-05-08 21:30:00,0.0,19,16,6.0,51,18,18,81,10,0.0,Partly cloudy
2018-05-08 21:35:00,0.0,19,16,6.0,51,18,18,81,10,0.0,Partly cloudy
2018-05-08 21:45:00,0.0,19,16,6.0,51,18,18,81,10,0.0,Partly cloudy
2018-05-08 21:50:00,0.0,19,16,6.0,51,18,18,81,10,0.0,Partly cloudy
2018-05-09 04:55:00,0.0,20,16,8.0,87,17,17,85,7,0.1,Patchy rain possible
2018-05-09 05:00:00,0.0,20,16,8.0,94,17,17,84,9,0.2,Patchy rain possible
2018-05-09 05:15:00,0.0,20,16,8.0,94,17,17,84,9,0.2,Patchy rain possible
2018-05-09 05:30:00,0.0,20,16,8.0,94,17,17,84,9,0.2,Patchy rain possible
2018-05-09 05:45:00,0.0,20,16,8.0,94,17,17,84,9,0.2,Patchy rain possible
2018-05-09 06:00:00,0.0,20,16,8.0,100,17,17,82,10,0.3,Patchy rain possible
2018-05-09 06:15:00,0.0,20,16,8.0,100,17,17,82,10,0.3,Patchy rain possible
2018-05-09 06:30:00,0.0,20,16,8.0,100,17,17,82,10,0.3,Patchy rain possible
2018-05-09 06:45:00,0.0,20,16,8.0,100,17,17,82,10,0.3,Patchy rain possible
2018-05-09 07:00:00,0.0,20,16,8.0,94,17,17,82,11,0.0,Overcast
2018-05-09 07:15:00,10.0,20,16,8.0,94,17,17,82,11,0.0,Overcast
2018-05-09 07:30:00,20.0,20,16,8.0,94,17,17,82,11,0.0,Overcast
2018-05-09 07:45:00,20.0,20,16,8.0,94,17,17,82,11,0.0,Overcast
2018-05-09 08:00:00,10.0,20,16,8.0,87,17,17,82,12,0.1,Patchy rain possible
2018-05-09 08:15:00,50.0,20,16,8.0,87,17,17,82,12,0.1,Patchy rain possible
2018-05-09 08:30:00,0.0,20,16,8.0,87,17,17,82,12,0.1,Patchy rain possible
2018-05-09 08:45:00,10.0,20,16,8.0,87,17,17,82,12,0.1,Patchy rain possible
2018-05-09 09:00:00,50.0,20,16,8.0,81,18,18,83,12,0.0,Cloudy
2018-05-09 09:15:00,40.0,20,16,8.0,81,18,18,83,12,0.0,Cloudy
2018-05-09 09:30:00,30.0,20,16,8.0,81,18,18,83,12,0.0,Cloudy
2018-05-09 09:45:00,50.0,20,16,8.0,81,18,18,83,12,0.0,Cloudy
2018-05-09 10:00:00,10.0,20,16,8.0,71,18,18,80,11,0.3,Patchy rain possible
2018-05-09 10:15:00,100.0,20,16,8.0,71,18,18,80,11,0.3,Patchy rain possible
2018-05-09 10:30:00,70.0,20,16,8.0,71,18,18,80,11,0.3,Patchy rain possible
2018-05-09 10:45:00,70.0,20,16,8.0,71,18,18,80,11,0.3,Patchy rain possible
